first,second,part,location,random
145.7581733,50.50199792,mountain,thetown,0.44855375
122.2071153,6.44743124,rundown,thetown,0.448268104
239.2978723,39.62093063,cowboy,thetown,0.448265348
180.9615197,20.27938859,cowboy,thetown,0.448009374
285.5493859,49.84411002,cowboy,thetown,0.447944148
98.50302716,17.11432927,moose,green,0.447871616
345.3141325,10.82978723,moose,green,0.447778238
104.5746411,3.105345096,moose,green,0.447742614
107.0895882,29.73122612,trees,thetown,0.447618886
204.5538834,2.160871821,moose,green,0.447546217
76.44282996,2.970420343,moose,green,0.447522479
126.5336447,40.11183186,bio,green,0.447484708
177.434008,3.560716139,moose,green,0.447379609
231.4829614,18.9512887,cowboy,thetown,0.447368544
73.7106037,43.35002595,bio,green,0.447350215
249.9406278,22.55326334,trees,thetown,0.447313456
262.699666,29.34377071,trees,thetown,0.447289722
238.5801764,52.56072191,mountain,thetown,0.447285334
106.5064099,4.283711007,rundown,thetown,0.447271259
145.9223318,17.92008303,moose,green,0.447254924
295.9161045,32.82674278,cowboy,thetown,0.447142086
83.72876665,4.724442138,moose,green,0.447012522
194.8804705,39.95053912,cowboy,thetown,0.446997661
271.6309928,10.21993533,rundown,thetown,0.44694373
285.9135098,12.01037883,moose,green,0.446828403
209.4736205,18.39308078,cowboy,thetown,0.446737199
95.83843626,7.260819927,rundown,thetown,0.446604827
97.10077347,18.53013567,moose,green,0.44653554
117.2688116,39.79925618,bio,green,0.446444066
238.5004325,36.87773742,cowboy,thetown,0.446426194
66.82944127,48.85495589,bio,green,0.446401282
274.5519649,6.530075011,rundown,thetown,0.446374598
138.9804532,8.451738454,moose,green,0.446360029
292.6934786,46.52750389,bio,green,0.446250182
244.0027677,18.2495416,cowboy,thetown,0.446249271
245.4381595,26.13963971,trees,thetown,0.446091136
155.5761979,13.98365335,moose,green,0.446079428
114.0868362,19.65049299,moose,green,0.446015565
223.5782737,17.12065387,moose,green,0.446000047
77.65715274,3.9654904,moose,green,0.445900117
144.8969383,23.66256357,trees,thetown,0.445724398
73.35063138,8.456979761,rundown,thetown,0.44565278
241.3712161,52.49161045,mountain,thetown,0.445615465
141.8283293,24.88364593,moose,green,0.445602137
86.35979934,13.95835496,moose,green,0.445511951
182.3695247,28.89270599,cowboy,thetown,0.445485808
241.7061408,27.49027504,trees,thetown,0.445438322
215.4544197,27.06922678,trees,thetown,0.445397225
205.486421,19.44570144,cowboy,thetown,0.445260827
281.0837225,37.83466528,cowboy,thetown,0.445236722
193.0033608,42.43350137,bio,green,0.445202684
41.2274693,2.649974053,moose,green,0.445044861
161.6139365,25.27498703,trees,thetown,0.444994582
258.0009048,3.907891901,rundown,thetown,0.444968475
53.37069711,5.584587442,moose,green,0.444941234
149.9093582,15.94006227,moose,green,0.44491597
147.1482195,19.49870265,moose,green,0.444889871
70.87718388,40.19278672,bio,green,0.444862889
190.0160872,54.80418613,mountain,thetown,0.444833141
108.7170905,29.98785677,trees,thetown,0.444776514
276.3628784,48.0546549,cowboy,thetown,0.444735709
179.5261279,35.39884889,cowboy,thetown,0.444577369
170.4788099,24.36248795,trees,thetown,0.444558913
188.5653001,10.57680332,moose,green,0.444457446
202.2264314,35.68967307,bio,green,0.444348702
270.02612,45.85962636,bio,green,0.444337104
245.840858,0.263492475,moose,green,0.444333137
293.3642968,18.31333679,cowboy,thetown,0.444318362
341.9747449,10.55993773,moose,green,0.44430684
152.0344231,5.93876492,moose,green,0.444293836
258.6031671,28.06965137,trees,thetown,0.444291038
170.3857752,6.7345096,rundown,thetown,0.444246281
219.6808511,42.15678948,cowboy,thetown,0.444104896
61.87095658,7.406071614,moose,green,0.444086967
214.2684657,5.854436949,moose,green,0.444060632
73.35063138,9.776173178,rundown,thetown,0.444040482
129.3309116,3.658670027,rundown,thetown,0.443908868
269.5208441,19.18653347,cowboy,thetown,0.443850445
179.0512887,25.4304878,cowboy,thetown,0.44383325
181.0046952,8.020461116,moose,green,0.443703424
183.7802901,2.252427904,moose,green,0.443509947
179.8088566,36.35142709,cowboy,thetown,0.443451011
151.8031235,21.5514864,moose,green,0.44334907
143.3317765,39.78801245,bio,green,0.443331197
159.0275731,35.33708355,trees,thetown,0.443302968
301.9925964,30.31321225,cowboy,thetown,0.443258261
298.3881681,9.912877159,rundown,thetown,0.443072609
237.7029926,31.79007092,cowboy,thetown,0.442957397
69.86524823,38.16891541,bio,green,0.442892525
126.018469,3.690742885,rundown,thetown,0.442872459
201.1802456,52.58730323,mountain,thetown,0.442859776
223.8275385,20.48237329,cowboy,thetown,0.442823207
191.5758087,41.04028282,bio,green,0.442800469
260.1110535,25.08701905,trees,thetown,0.442757622
113.5808684,25.94979242,moose,green,0.442756048
145.3556478,41.30591593,bio,green,0.442693211
238.6599204,46.63840166,cowboy,thetown,0.442553802
53.57308424,9.552218474,moose,green,0.442339159
189.2186473,45.79311538,cowboy,thetown,0.442272748
108.2176094,18.25064868,moose,green,0.44214584
180.8455285,7.38522055,rundown,thetown,0.442080863
216.1721156,50.86483307,mountain,thetown,0.442043725
142.2996021,8.06079398,moose,green,0.441973835
54.58501989,13.90775817,moose,green,0.441906668
270.6332814,40.79994811,bio,green,0.441833729
243.2850718,45.61448884,cowboy,thetown,0.441764949
269.7225394,5.002724442,moose,green,0.441727181
227.3224356,42.11546445,bio,green,0.441659128
232.4398893,33.19356513,cowboy,thetown,0.441640591
297.5223763,17.13084736,cowboy,thetown,0.441540815
350.3186143,5.087819031,moose,green,0.441517971
256.6107446,6.480873304,moose,green,0.441465294
80.99654039,41.18448365,bio,green,0.441261982
196.7234427,7.175759672,rundown,thetown,0.441233885
314.6559419,9.270368448,rundown,thetown,0.441140596
162.6260163,43.97067981,bio,green,0.441030754
184.7199446,2.835495589,moose,green,0.441003783
309.7516866,9.078982875,rundown,thetown,0.440868897
114.0868362,10.340685,moose,green,0.440851641
226.6983221,39.82826501,cowboy,thetown,0.440692842
198.9474139,31.47109497,cowboy,thetown,0.440543609
142.3198409,49.40140114,bio,green,0.440493644
206.6028369,18.71205674,cowboy,thetown,0.440475911
117.1938765,48.18862481,mountain,thetown,0.44040573
255.3264141,5.921120913,rundown,thetown,0.440221224
94.96125238,40.09159315,bio,green,0.440158452
201.1961944,9.710555267,rundown,thetown,0.440131347
124.0038056,1.401920083,moose,green,0.440079426
197.4588595,10.71373465,rundown,thetown,0.440010146
117.5288013,36.58382386,trees,thetown,0.439961511
250.0633108,24.93664467,trees,thetown,0.439930652
163.5415771,38.50140856,bio,green,0.439916143
145.3556478,40.29398028,bio,green,0.43970255
154.2110362,5.046215435,rundown,thetown,0.439678031
183.7163121,32.71510119,cowboy,thetown,0.43967693
241.769936,22.85874416,trees,thetown,0.439644936
71.52376909,14.26379205,rundown,thetown,0.439464251
263.5497319,39.40347691,bio,green,0.439360819
284.5979934,23.32381941,moose,green,0.439345215
315.1344058,10.61006746,rundown,thetown,0.439290568
144.3437122,39.28204463,bio,green,0.439253248
80.0857983,6.495329528,moose,green,0.439130466
282.5191143,34.26213458,cowboy,thetown,0.439052326
294.6402007,31.30363259,cowboy,thetown,0.438996536
337.1174537,4.016087182,moose,green,0.438898143
327.2727655,24.83304915,moose,green,0.438892208
229.7285937,40.5938073,cowboy,thetown,0.438863102
279.3293548,29.41370005,cowboy,thetown,0.438809402
98.19944646,48.81447846,bio,green,0.438792545
103.6349865,24.11023797,moose,green,0.438784893
293.5480021,38.5849334,bio,green,0.438700665
202.1252378,1.486248054,moose,green,0.438582985
71.78792596,39.18085106,bio,green,0.438532449
216.5708355,25.497131,trees,thetown,0.438513909
120.3608372,18.03139595,moose,green,0.438488334
187.4164331,49.07856772,cowboy,thetown,0.438405604
291.25653,18.93201868,moose,green,0.438374539
49.72772877,5.011157239,moose,green,0.438373147
75.22850718,5.432797094,moose,green,0.438364276
278.2926829,38.03801245,cowboy,thetown,0.438288865
273.7449836,41.15412558,bio,green,0.438123162
348.0463588,3.24026985,moose,green,0.43806856
197.1667532,40.19278672,bio,green,0.438039297
218.4174018,43.1274001,bio,green,0.438009391
182.5201522,31.231863,cowboy,thetown,0.437944744
326.0873551,45.35365854,bio,green,0.437799983
301.9480901,4.209274897,moose,green,0.437771641
235.3549751,19.57860808,cowboy,thetown,0.437746294
75.22850718,7.861442657,moose,green,0.437695984
293.0982529,0.335171251,moose,green,0.437663854
199.3660699,16.94971458,cowboy,thetown,0.437635493
180.6062965,17.67538488,cowboy,thetown,0.437623734
117.5288013,37.25367336,trees,thetown,0.437616323
60.72891492,22.76580918,moose,green,0.437487059
124.8652482,32.86299005,trees,thetown,0.437440857
164.5777547,36.87090222,trees,thetown,0.437216166
199.7811011,19.93141482,cowboy,thetown,0.437107371
80.79415326,46.11261028,bio,green,0.437083591
112.3665456,23.33393876,moose,green,0.437050654
255.6294413,44.00685003,mountain,thetown,0.437044732
235.6296488,54.46926137,mountain,thetown,0.436923896
317.8906764,11.95978204,moose,green,0.43688513
164.0764574,5.483393876,moose,green,0.436848705
98.78636914,23.91074209,moose,green,0.436823186
320.4542467,18.58796056,moose,green,0.436780228
210.9887563,25.15537104,trees,thetown,0.436759148
109.6198631,6.849507006,moose,green,0.436727143
116.8190624,43.77503892,bio,green,0.436637425
277.814219,39.29398028,cowboy,thetown,0.436635173
168.9944646,1.971977167,moose,green,0.436500163
209.5098677,19.77482663,cowboy,thetown,0.436444058
180.0650407,10.59366892,moose,green,0.436436395
219.851731,51.02659945,mountain,thetown,0.436424265
287.9986656,26.37887167,cowboy,thetown,0.43639706
284.1932192,27.28723404,moose,green,0.436361835
276.1395952,23.86351842,cowboy,thetown,0.436340029
333.3758433,4.808692268,rundown,thetown,0.43616548
141.9437525,23.04215534,trees,thetown,0.435934477
240.4142882,4.724961079,rundown,thetown,0.435715963
230.0475696,36.73419824,cowboy,thetown,0.435704588
230.257049,24.60897769,moose,green,0.435657072
237.2245286,33.68797786,cowboy,thetown,0.435519063
145.3331604,10.66675316,moose,green,0.435494182
284.575506,0.32814392,moose,green,0.435454601
55.39456841,16.31110535,moose,green,0.43543862
149.2669088,23.02278894,trees,thetown,0.435387239
123.7508217,38.59898806,bio,green,0.435353902
219.8341117,36.61053451,bio,green,0.43532854
95.97318803,41.1035288,bio,green,0.435287269
265.0551808,31.44375417,trees,thetown,0.435285971
196.9538142,22.74596338,trees,thetown,0.435209899
210.4145996,50.50439024,mountain,thetown,0.435117891
100.8102404,22.79761287,moose,green,0.435077691
277.415499,19.84442138,cowboy,thetown,0.435063941
256.123854,10.59639706,rundown,thetown,0.434987322
153.7325722,24.56754392,trees,thetown,0.434951584
105.6877703,22.41082858,moose,green,0.434934103
194.7091951,2.96078286,moose,green,0.434872771
227.7349939,32.6672548,cowboy,thetown,0.434804288
280.6052586,42.45981664,cowboy,thetown,0.434681452
128.8610967,18.84937727,moose,green,0.434612144
173.9237502,25.98789829,trees,thetown,0.434577132
160.433489,2.110275039,moose,green,0.434369836
109.2295451,27.05280228,moose,green,0.434338885
274.9846047,0.474312403,moose,green,0.434289443
64.73828057,14.43777893,rundown,thetown,0.434221494
123.6557977,27.81084587,trees,thetown,0.434212904
153.2251105,33.05437562,trees,thetown,0.434110121
254.4292942,22.45204982,trees,thetown,0.434097471
243.6040477,17.70329528,cowboy,thetown,0.434087187
108.7235772,16.39543332,moose,green,0.434080902
177.1613562,43.09776855,cowboy,thetown,0.434040981
198.8038748,23.56687078,trees,thetown,0.433908231
207.6076111,10.64834458,rundown,thetown,0.433894514
253.1672721,0.292163985,moose,green,0.433888437
272.9860829,44.65930084,cowboy,thetown,0.433882623
183.3175921,34.99577928,cowboy,thetown,0.433878594
288.7961055,51.49822819,cowboy,thetown,0.433841154
167.0688956,13.62947587,moose,green,0.433836553
243.5015198,32.52371562,cowboy,thetown,0.433824414
200.6073344,45.81914894,bio,green,0.43377983
287.180513,24.95093645,cowboy,thetown,0.433702693
193.2058467,26.39937727,cowboy,thetown,0.433567737
139.3061597,26.89523989,trees,thetown,0.43354869
282.7583463,7.684602269,rundown,thetown,0.43352842
222.1529147,25.03233746,trees,thetown,0.433523779
137.7661304,15.38349766,moose,green,0.433498789
220.9727037,36.89687597,cowboy,thetown,0.433489567
217.5066597,17.86274001,moose,green,0.433482041
182.5201522,46.73409445,cowboy,thetown,0.433436574
328.6171943,3.84743124,moose,green,0.433345916
210.0158796,17.72961079,cowboy,thetown,0.43326066
316.4739664,2.059678256,moose,green,0.433255609
341.9747449,1.081473793,moose,green,0.433245702
191.029975,20.74666766,cowboy,thetown,0.433165876
249.5051029,28.24943781,cowboy,thetown,0.433080543
216.3316035,47.11686559,mountain,thetown,0.433029224
193.4225912,1.604307213,moose,green,0.433017176
329.3255492,15.91898028,moose,green,0.432977254
252.2961425,27.19226036,trees,thetown,0.432813497
192.8868708,40.22698495,cowboy,thetown,0.432757119
203.6431413,38.35106383,bio,green,0.432741818
341.6094101,5.79808733,rundown,thetown,0.432666059
97.08631725,21.53943954,moose,green,0.432622307
195.3589344,10.58272667,rundown,thetown,0.43260837
71.58553883,6.748313441,moose,green,0.43258438
50.81194554,13.24638594,moose,green,0.432554428
214.2582598,51.18380903,mountain,thetown,0.432498796
262.2641412,17.21286975,cowboy,thetown,0.432497019
122.4729286,24.58121432,trees,thetown,0.432403053
50.86977043,0.329750167,moose,green,0.432300013
157.0941014,18.24390244,moose,green,0.432197273
293.5237848,47.7707663,cowboy,thetown,0.432181064
255.884622,50.08334198,mountain,thetown,0.432177458
112.4619909,27.31213924,trees,thetown,0.432170506
121.9944646,10.45969308,rundown,thetown,0.432034192
160.433489,4.538920602,moose,green,0.432025432
343.2613488,3.842612499,moose,green,0.431851346
178.8507179,9.514270887,moose,green,0.431699846
221.9757059,21.01931615,cowboy,thetown,0.431660774
111.9328589,13.3403514,moose,green,0.431556284
258.9946376,24.0343984,trees,thetown,0.43152684
126.938419,21.69966269,moose,green,0.431492022
118.8047051,3.935495589,rundown,thetown,0.43135851
184.27452,38.63210517,cowboy,thetown,0.431322492
303.0930635,24.67690711,trees,thetown,0.431279601
63.30288877,11.7583809,rundown,thetown,0.431177014
261.2274693,25.92091334,trees,thetown,0.431137864
83.93115378,14.50648677,moose,green,0.431044484
294.8794326,46.22373292,cowboy,thetown,0.431040049
205.3269331,31.9495589,cowboy,thetown,0.430996768
272.7583463,1.621172807,moose,green,0.430868528
231.8019374,41.56668396,cowboy,thetown,0.430841298
110.4438678,21.01660612,moose,green,0.430723801
253.3328144,28.16171943,trees,thetown,0.430696147
94.64321546,47.89072578,bio,green,0.430667066
186.1366546,8.165023352,moose,green,0.430614487
230.3399643,6.44743124,rundown,thetown,0.430432271
128.0515482,15.77140633,moose,green,0.430339052
131.4042553,6.16035288,rundown,thetown,0.430310663
277.734475,32.90648677,cowboy,thetown,0.430246333
103.1871515,28.38254893,trees,thetown,0.430245153
200.2033818,11.040685,rundown,thetown,0.430208355
258.2769417,42.66715101,mountain,thetown,0.430107742
116.2793634,42.75635703,bio,green,0.43009401
331.248227,16.1424494,moose,green,0.429977126
281.4026985,40.6257049,cowboy,thetown,0.429929928
121.8787407,45.81914894,bio,green,0.429836837
93.94931673,39.58562532,bio,green,0.429817047
153.0237368,30.47163697,trees,thetown,0.429618819
108.6293721,36.77247535,trees,thetown,0.429565215
240.1591074,34.48541775,cowboy,thetown,0.429558597
266.8095485,27.45199792,trees,thetown,0.429485478
117.4563067,9.139878285,rundown,thetown,0.429395798
329.1231621,44.84769071,bio,green,0.429328812
325.0754195,39.28204463,bio,green,0.429225391
81.30012109,6.444732745,moose,green,0.429167568
101.029045,24.21149219,trees,thetown,0.429049984
211.4350458,12.668137,moose,green,0.429011163
236.0283688,23.91136482,cowboy,thetown,0.428833165
203.5296262,11.05908746,rundown,thetown,0.428805341
345.752638,19.02646601,moose,green,0.428746165
232.0092718,31.27014011,cowboy,thetown,0.428682854
292.5113302,24.25480021,moose,green,0.428661419
171.362394,1.756097561,moose,green,0.428450305
130.5270714,49.87600761,mountain,thetown,0.428412913
94.96125238,42.62143228,bio,green,0.428391948
330.0339042,11.48754541,moose,green,0.428382604
152.3928732,13.9114686,rundown,thetown,0.428327518
307.973707,3.9654904,moose,green,0.428322269
70.87718388,38.16891541,bio,green,0.428220126
281.4596585,49.2631181,cowboy,thetown,0.428047061
116.2094007,47.77801576,mountain,thetown,0.427799166
177.6238713,34.48541775,cowboy,thetown,0.427703398
251.6581906,11.0611906,rundown,thetown,0.427639667
200.5422937,49.03869573,mountain,thetown,0.427517342
309.1880298,2.970420343,moose,green,0.427428077
281.5735785,22.66052339,trees,thetown,0.427402334
226.0470795,7.858899844,rundown,thetown,0.427389483
284.83169,52.57135444,cowboy,thetown,0.427372102
128.0550078,24.0070576,trees,thetown,0.427358442
239.6168483,48.20138384,cowboy,thetown,0.427338397
196.3956063,52.52350804,mountain,thetown,0.427211014
248.5178878,7.902840025,moose,green,0.427197698
271.9343416,43.38761213,bio,green,0.427162954
246.7140633,24.86829268,trees,thetown,0.42709904
313.2357724,18.09885833,moose,green,0.427056838
307.5188549,9.342138038,rundown,thetown,0.427050346
293.3456149,45.53355821,bio,green,0.42698373
48.51340599,5.4159315,moose,green,0.426860613
296.8730323,35.10742086,cowboy,thetown,0.426850229
223.9830479,12.06097561,moose,green,0.426828342
69.15689327,13.34276077,moose,green,0.426812331
276.3788272,5.128237823,rundown,thetown,0.426801744
56.81127833,0.302283342,moose,green,0.426741186
191.052759,44.77239232,cowboy,thetown,0.426723462
268.6094101,38.73559938,bio,green,0.426715941
179.8626535,3.695640893,moose,green,0.426699441
277.6015684,4.134855561,rundown,thetown,0.426677102
264.1779969,17.30856253,cowboy,thetown,0.426567601
280.1267947,27.6274347,cowboy,thetown,0.426494164
230.5419824,30.3323508,cowboy,thetown,0.426370625
307.7109654,25.75272601,trees,thetown,0.426326747
128.6153409,41.58058418,bio,green,0.426215186
124.2784738,22.89591519,moose,green,0.426197044
155.5761979,1.334457706,moose,green,0.426159553
300.1818025,40.15483913,bio,green,0.425963518
192.5118492,36.32719253,bio,green,0.42587657
249.6862135,2.835495589,moose,green,0.425860913
229.6169521,29.64336274,cowboy,thetown,0.425827894
64.17592112,0.31690019,moose,green,0.425806973
232.584501,0.42371562,moose,green,0.425618512
263.2461512,8.468604048,moose,green,0.425569472
85.09487978,14.19868967,moose,green,0.425551516
280.7448106,10.13160353,rundown,thetown,0.425287788
58.22798824,13.89932538,moose,green,0.425276272
224.5452344,44.9159315,cowboy,thetown,0.425274681
282.2705414,21.42138038,moose,green,0.425273453
93.60560457,6.755015198,rundown,thetown,0.425224863
129.5701436,48.88718215,mountain,thetown,0.425182497
203.6431413,43.91670991,bio,green,0.425085216
187.3617516,30.80808066,cowboy,thetown,0.424974929
241.0847604,23.90062273,moose,green,0.424931563
266.5437352,28.02083838,cowboy,thetown,0.424840719
220.4412731,42.11546445,bio,green,0.424742999
189.2186473,46.94142882,cowboy,thetown,0.424462404
199.8989794,6.40256876,moose,green,0.424442836
203.6088126,19.84442138,cowboy,thetown,0.424407214
117.0503373,47.49365594,mountain,thetown,0.424337919
126.5047323,12.51634665,moose,green,0.424310767
337.4627227,9.776173178,rundown,thetown,0.424262671
112.108962,24.44798792,moose,green,0.424231467
112.8725134,19.70108978,moose,green,0.4241546
326.0873551,47.88349766,bio,green,0.42411551
268.8828922,39.41359626,cowboy,thetown,0.424073833
283.0773223,22.33243383,cowboy,thetown,0.424045378
357.2774606,0.631724615,moose,green,0.424001313
277.791435,44.9227667,cowboy,thetown,0.423987827
199.968137,33.34667359,cowboy,thetown,0.423936545
229.9518768,28.896959,cowboy,thetown,0.423936115
347.2368102,19.97937208,moose,green,0.423896564
280.6052586,34.42162256,cowboy,thetown,0.423794604
66.72824771,7.726517903,moose,green,0.423744086
286.9977265,11.37430499,moose,green,0.423590247
212.2646601,11.27991697,rundown,thetown,0.423575662
147.0759384,17.62662169,moose,green,0.423541372
109.4319322,17.72781526,moose,green,0.423451096
255.804878,9.270368448,rundown,thetown,0.423410683
285.4536931,42.08342501,cowboy,thetown,0.423393658
297.2398547,17.75831863,cowboy,thetown,0.423359163
283.3431356,9.047085279,rundown,thetown,0.423317137
66.80052883,20.62628809,moose,green,0.423286959
325.0754195,43.32978723,bio,green,0.42319908
255.6453901,23.71997924,trees,thetown,0.423193441
112.3025029,25.92091334,trees,thetown,0.42316825
221.7630552,27.893248,cowboy,thetown,0.423147708
78.87147552,1.789828749,moose,green,0.423075823
290.6985198,40.30120839,bio,green,0.422986806
148.6950355,15.95692787,moose,green,0.422972079
328.4148071,26.83523612,moose,green,0.422828287
117.1949243,16.41229891,moose,green,0.422823455
140.8508509,7.496371402,rundown,thetown,0.422688362
229.3298737,5.251271406,rundown,thetown,0.422538761
194.8007265,37.53163812,cowboy,thetown,0.42253763
250.5417748,28.10589863,cowboy,thetown,0.422473023
191.291991,54.10243902,mountain,thetown,0.422390803
166.2612389,8.58988641,rundown,thetown,0.42233967
334.6888082,2.413855734,moose,green,0.422312205
300.9399758,3.576647639,rundown,thetown,0.422308421
154.0582944,21.57317073,moose,green,0.42222412
318.4978377,1.233264141,moose,green,0.42216551
233.7436272,0.428315328,moose,green,0.422152154
273.6240348,48.68709723,mountain,thetown,0.422044232
264.2580868,1.891022314,moose,green,0.421884769
279.6483307,34.64490573,cowboy,thetown,0.421612419
98.30064003,17.74468085,moose,green,0.421543498
201.4194776,33.89075543,trees,thetown,0.42151204
126.4324511,10.6442657,moose,green,0.421507555
201.8181975,18.12195122,cowboy,thetown,0.421323539
122.8906764,8.538174624,moose,green,0.421322798
265.0170386,38.05928905,bio,green,0.421315086
144.2297469,23.05411693,trees,thetown,0.42123366
223.2258338,37.39969807,cowboy,thetown,0.421151605
219.3707356,35.25096004,cowboy,thetown,0.421053428
281.6419305,24.11642079,trees,thetown,0.421048358
284.2734821,49.03072133,cowboy,thetown,0.420812212
226.0069192,24.05241308,moose,green,0.420789912
256.44283,43.22934613,mountain,thetown,0.420593491
208.9052067,0.392092631,moose,green,0.420553075
304.1297353,6.925895174,rundown,thetown,0.420535649
167.0110707,44.34172289,bio,green,0.420460785
59.44231102,14.02581733,moose,green,0.420421814
209.0030864,34.98888889,cowboy,thetown,0.420314345
139.793323,22.70085106,trees,thetown,0.420299208
137.0577755,7.681542986,moose,green,0.420253374
123.902612,46.04177478,bio,green,0.42013359
194.3333333,9.480539699,moose,green,0.420017234
232.5993773,40.00370178,cowboy,thetown,0.419925623
258.3566857,10.08375714,rundown,thetown,0.41988271
158.0048435,2.19460301,moose,green,0.419850655
295.9316727,0.811624286,moose,green,0.419792256
231.2689846,3.476388168,moose,green,0.419780538
326.4343045,18.80480391,moose,green,0.419770588
234.353745,18.90344231,cowboy,thetown,0.419698679
249.8240789,20.53819408,cowboy,thetown,0.419695035
226.2198582,25.4902958,cowboy,thetown,0.419569488
235.8369832,37.71983394,cowboy,thetown,0.41945763
209.4736205,18.9672375,cowboy,thetown,0.419430383
105.4741683,24.06287839,trees,thetown,0.419402165
228.3343712,41.60949663,bio,green,0.419383814
159.6704323,34.24618578,trees,thetown,0.419376494
122.8906764,45.21198755,bio,green,0.419298623
260.4300294,4.916346653,rundown,thetown,0.419256256
199.5953987,46.04177478,bio,green,0.419175389
234.151318,8.953846154,rundown,thetown,0.419062737
305.5450614,1.283860924,moose,green,0.419047571
221.6266835,4.984654163,moose,green,0.419016985
339.7484864,16.159315,moose,green,0.418960188
171.362394,2.970420343,moose,green,0.418746707
314.8548694,16.90140114,moose,green,0.418705385
108.2176094,17.64348729,moose,green,0.41866933
170.7552327,11.63933576,moose,green,0.418580022
278.0977532,19.16393934,cowboy,thetown,0.418538428
329.1231621,48.38946549,bio,green,0.418439414
276.6180592,26.1601453,cowboy,thetown,0.418312154
65.96469626,26.95942822,moose,green,0.418288199
112.5846739,27.83476907,trees,thetown,0.418231162
294.3125757,41.64997405,bio,green,0.418107486
95.36602664,19.42280747,moose,green,0.418059544
231.5308078,29.27973015,cowboy,thetown,0.41800724
244.3217436,53.56177478,mountain,thetown,0.418000398
297.2327328,39.64345022,bio,green,0.417968643
105.0806089,20.13959523,moose,green,0.4179608
218.4049472,29.30205847,cowboy,thetown,0.417920379
66.7535461,38.13096783,bio,green,0.417892649
119.247708,12.36455631,moose,green,0.417778334
118.2357724,38.41177997,bio,green,0.417721918
220.6031828,22.49909185,moose,green,0.417624535
145.9176613,24.08907999,trees,thetown,0.417616635
118.1667532,33.22090592,trees,thetown,0.417591539
236.4270887,38.52046359,cowboy,thetown,0.417490963
187.1453036,37.08507179,cowboy,thetown,0.417474724
186.1883757,36.09624632,cowboy,thetown,0.417465452
328.1112264,41.81188376,bio,green,0.417437113
173.7910396,2.683705241,moose,green,0.417365691
290.1745373,31.80601972,cowboy,thetown,0.417325423
265.1688289,6.735664245,moose,green,0.417291182
111.3256975,25.98954704,moose,green,0.417135326
277.933835,24.36590555,cowboy,thetown,0.417055942
289.2176094,39.04677391,cowboy,thetown,0.417049419
49.72772877,3.189673067,moose,green,0.41688278
113.429078,40.8252465,bio,green,0.416824111
114.9044991,31.02742841,trees,thetown,0.416792927
346.4272617,13.34276077,moose,green,0.416748099
173.2850718,39.86896731,bio,green,0.416724217
142.2186473,17.57602491,moose,green,0.416588089
129.265871,23.63077322,moose,green,0.416586842
119.9875742,4.206625151,rundown,thetown,0.416359419
290.6530012,47.88240789,cowboy,thetown,0.416266341
289.1219166,49.65272444,cowboy,thetown,0.416255109
119.3489016,27.39180073,moose,green,0.416242446
288.6594015,22.48793461,trees,thetown,0.41607325
197.1378407,3.278819779,moose,green,0.416016773
152.3380038,15.68707836,moose,green,0.416005726
334.0603125,9.190624459,rundown,thetown,0.41596681
187.9075419,43.08945252,bio,green,0.415883417
235.6296488,41.71022314,cowboy,thetown,0.415776142
305.8486421,40.34457706,bio,green,0.415649958
323.9622903,13.02231448,moose,green,0.415626362
73.66960733,14.43777893,rundown,thetown,0.415604062
55.88029753,7.982874935,moose,green,0.415598308
104.6758346,28.16761806,moose,green,0.415542638
243.6145996,10.67799689,moose,green,0.415489422
96.00210048,27.01593891,moose,green,0.415481609
129.265871,15.09678256,moose,green,0.415457775
179.5696246,23.82763363,cowboy,thetown,0.415439353
230.2868016,5.710596783,rundown,thetown,0.415428147
341.386127,9.40433835,rundown,thetown,0.415275047
127.6467739,10.08770109,moose,green,0.415236629
325.8297715,22.24012832,moose,green,0.415174051
163.1423629,27.19226036,trees,thetown,0.415171543
113.0631379,38.97614352,trees,thetown,0.415098699
111.1492821,25.07334865,trees,thetown,0.415086989
172.2225394,5.584587442,moose,green,0.415081996
80.0857983,4.066683965,moose,green,0.415048284
191.4999135,43.4309808,bio,green,0.41500982
127.3240212,6.886023179,rundown,thetown,0.41489719
119.7616329,37.10329898,trees,thetown,0.414811754
49.72772877,2.582511676,moose,green,0.41479208
273.6690884,39.99039958,bio,green,0.414779709
118.16831,24.92942398,moose,green,0.414735612
318.5990313,21.32018682,moose,green,0.414713926
46.08476042,2.262065387,moose,green,0.414666454
204.2902612,29.31800727,cowboy,thetown,0.414604448
250.9272041,8.975315689,rundown,thetown,0.414593865
66.65213631,11.66268812,rundown,thetown,0.41459229
244.4812316,23.44657128,trees,thetown,0.414565305
116.9662531,24.78836628,moose,green,0.414497695
248.707663,20.82527244,cowboy,thetown,0.41439113
209.4736205,50.6574987,mountain,thetown,0.414379018
242.3281439,29.12662169,cowboy,thetown,0.414352348
218.4174018,43.63336793,bio,green,0.414344617
76.94879779,48.14660093,bio,green,0.414292319
299.4734475,2.970420343,moose,green,0.414145784
131.7957101,8.181888947,moose,green,0.414113825
198.628438,49.32577409,mountain,thetown,0.414073471
204.4526898,40.69875454,bio,green,0.41404616
175.0880125,37.1074001,cowboy,thetown,0.414041171
247.5570712,32.06575728,cowboy,thetown,0.414029818
